"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","label"
0.13,0.987012987012987,0,0.59,0.1,0.17,0.62,0,1,0.3,0.87,0.72,0.41,1,0,0.75,1
0.5,1,0.05,0.73,0,0.22,0.49,0,1,0.33,0.98,0.82,0.41,0.99,0.08,0.57,1
0.33,0.948051948051948,0.06,0.6,0,0.18,0.39,0,0.79,0.2,1,0.59,0.93,1,0.5,0.99,1
0,0.675324675324675,0.14,0.31,0.47,0,0.89,0.1,1,0.54,0.76,0.93,0.35,1,0.13,0.62,1
0.07,0.467532467532468,0,0.25,0.35,0,0.76,0,1,0.35,0.8,0.76,0.44,1,0.05,0.88,1
0.95,1,0.33,0.81,0,0.42,0.02,0,0.68,0.05,1,0.45,0.97,0.86,0.36,0.73,1
0.12,0.506493506493506,0,0.58,0.07,0.11,0.59,0,1,0.29,0.92,0.76,0.47,1,0.08,0.69,1
0.26,0.857142857142857,0,0.5,0.08,0,0.69,0.13,1,0.58,0.73,1,0.2,0.74,0.13,0.25,1
0.16,0.87012987012987,0,0.57,0.13,0.12,0.62,0,1,0.3,0.9,0.76,0.45,1,0.03,0.77,1
0.45,1,0.23,0.55,0.27,0.04,0.73,0,1,0.45,0.85,0.93,0.3,0.95,0,0.53,1
0.68,0.896103896103896,0.22,0.71,0,0.27,0.36,0,0.84,0.22,1,0.66,0.67,1,0.17,0.83,1
0.2,0.506493506493506,0.15,0.17,0.58,0,0.99,0.2,1,0.65,0.69,1,0.23,0.98,0,0.6,1
0.41,1,0.11,0.7,0,0.26,0.33,0,0.76,0.17,1,0.55,0.88,0.97,0.43,0.91,1
0.22,0.506493506493506,0.16,0.24,0.47,0,0.89,0.14,1,0.52,0.76,0.86,0.34,1,0,0.78,1
0.15,1,0,0.56,0.13,0.12,0.51,0,0.88,0.22,1,0.67,0.73,1,0.34,0.98,1
0.42,0.831168831168831,0.03,0.64,0,0.16,0.55,0,1,0.34,0.88,0.8,0.29,1,0.04,0.65,1
0.26,0.584415584415584,0,0.32,0.32,0,0.77,0.01,1,0.41,0.79,0.87,0.36,1,0.06,0.65,1
0.6,1,0.19,0.81,0,0.44,0.14,0.07,0.62,0,0.97,0.27,1,0.66,0.62,0.86,1
0.26,0.558441558441558,0.13,0.37,0.32,0,0.8,0.05,1,0.42,0.82,0.81,0.38,1,0,0.76,1
0.53,1,0.15,0.69,0,0.29,0.3,0,0.78,0.22,1,0.6,0.68,0.9,0.11,0.83,1
0.81,1,0.22,0.84,0,0.41,0.18,0,0.82,0.18,1,0.6,0.61,0.96,0.13,0.69,1
1,1,0.53,0.77,0.2,0.4,0.13,0,0.65,0.15,0.94,0.51,0.56,0.78,0,0.78,1
0.59,1,0.12,0.74,0,0.32,0.31,0,0.84,0.21,1,0.6,0.69,0.96,0.16,0.86,1
0.96,1,0.52,0.84,0.18,0.49,0,0.13,0.46,0,0.95,0.28,1,0.66,0.52,0.95,1
0.17,0.597402597402597,0,0.27,0.42,0,0.92,0.13,1,0.58,0.63,0.95,0.11,1,0,0.62,1
0.18,0.935064935064935,0.06,0.63,0.16,0.11,0.65,0,1,0.4,0.84,0.9,0.31,1,0,0.57,1
0.93,0.935064935064935,0.4,0.98,0.09,0.62,0,0.21,0.47,0,1,0.22,0.99,0.63,0.69,1,1
0.46,0.896103896103896,0.11,0.51,0.2,0,0.84,0.16,1,0.66,0.51,1,0,0.64,0.08,0.15,1
0.2,0.649350649350649,0,0.43,0.22,0,0.73,0.12,1,0.54,0.94,1,0.43,0.96,0.11,0.58,1
0.05,0.61038961038961,0.08,0.2,0.49,0,0.93,0.18,1,0.65,0.67,1,0.2,0.97,0,0.57,1
0.66,0.974025974025974,0.24,0.78,0,0.35,0.24,0,0.74,0.2,1,0.61,0.79,1,0.29,0.92,1
0.31,0.61038961038961,0,0.84,0.16,0.37,0.52,0,1,0.19,0.99,0.66,0.6,1,0.06,0.94,1
0.35,1,0.09,0.71,0,0.26,0.41,0,0.93,0.11,1,0.53,0.63,0.87,0.11,1,1
0.17,0.857142857142857,0,0.49,0.02,0.07,0.51,0,0.91,0.26,1,0.66,0.67,0.98,0.18,1,1
0.25,1,0.09,0.78,0,0.34,0.29,0,0.81,0.06,1,0.47,0.77,0.85,0.24,0.96,1
0.49,1,0.2,0.81,0,0.44,0.17,0.08,0.71,0,1,0.31,0.85,0.69,0.41,0.94,1
0.52,1,0.16,0.7,0,0.35,0.03,0,0.66,0.1,1,0.41,0.98,0.77,0.51,0.93,1
0.25,0.922077922077922,0,0.52,0.12,0.07,0.64,0,1,0.36,0.9,0.8,0.4,1,0,0.71,1
0.29,0.350649350649351,0,0.15,0.4,0,0.83,0.22,1,0.65,0.7,1,0.24,0.95,0.15,0.5,1
0.32,0.831168831168831,0.12,0.69,0,0.3,0.31,0,0.82,0.08,1,0.46,0.76,0.81,0.29,1,1
0.32,0.857142857142857,0.14,0.91,0,0.44,0.15,0.01,0.62,0,1,0.28,0.85,0.73,0.45,1,1
0.17,0.662337662337662,0.2,0.4,0.39,0,0.84,0.05,1,0.46,0.83,0.86,0.35,1,0,0.71,1
0.4,1,0.12,0.76,0,0.33,0.3,0,0.82,0.01,1,0.39,0.75,0.78,0.3,1,1
0.22,0.987012987012987,0,0.5,0.25,0.03,0.76,0,1,0.47,0.83,1,0.34,0.99,0.1,0.52,1
0.3,1,0.03,0.68,0,0.25,0.36,0,0.81,0.1,1,0.48,0.66,0.75,0.21,0.63,1
0.38,1,0.2,0.61,0.26,0.2,0.65,0,1,0.27,0.92,0.67,0.48,0.85,0,0.79,1
0.15,0.61038961038961,0.2,0.32,0.54,0,0.96,0.24,1,0.66,0.68,1,0.16,0.92,0,0.52,1
0.48,1,0,0.43,0.39,0,1,0.52,0.54,0.87,0.18,0.48,0.74,0.78,0.19,0.19,1
0.68,0.948051948051948,0.2,0.84,0,0.42,0.17,0,0.74,0.01,1,0.4,0.88,0.84,0.36,1,1
0.26,0.909090909090909,0,0.54,0.16,0.02,0.62,0,1,0.34,0.85,0.86,0.4,1,0.06,0.65,1
0.25,0.844155844155844,0.08,0.68,0,0.27,0.39,0,0.87,0.15,1,0.56,0.73,0.89,0.2,1,1
0.17,1,0,0.65,0.08,0.23,0.53,0,1,0.22,0.96,0.63,0.56,0.94,0.08,0.8,1
0.18,0.935064935064935,0,0.56,0.02,0.13,0.41,0,0.79,0.24,1,0.62,0.84,0.99,0.4,1,1
0.23,0.688311688311688,0,0.42,0.17,0.04,0.68,0,1,0.32,0.99,0.72,0.62,1,0.12,0.9,1
0.15,0.935064935064935,0,0.55,0.02,0.15,0.48,0,0.92,0.28,1,0.68,0.63,1,0.06,0.98,1
0.2,1,0,0.58,0.14,0.15,0.59,0,0.98,0.27,1,0.73,0.64,1,0.24,0.76,1
0.41,1,0.25,0.5,0.47,0.04,0.86,0,1,0.48,0.74,0.91,0.35,1,0,0.76,1
0.1,0.961038961038961,0,0.46,0.2,0,0.7,0.12,1,0.55,0.87,1,0.37,0.86,0.1,0.43,1
0.6,1,0.18,0.97,0,0.49,0.23,0.03,0.75,0,1,0.45,0.82,0.91,0.32,0.89,1
0.35,0.701298701298701,0.06,0.5,0.03,0.08,0.58,0,1,0.29,0.94,0.7,0.52,1,0,0.84,1
0.23,0.935064935064935,0,0.6,0.03,0.21,0.42,0,0.84,0.16,1,0.53,0.74,0.85,0.3,1,1
0.02,0.493506493506494,0.05,0.79,0,0.33,0.38,0,0.91,0.2,1,0.65,0.63,1,0.17,0.74,1
0.39,0.948051948051948,0.04,0.61,0,0.18,0.49,0,0.96,0.26,1,0.7,0.61,1,0.05,0.88,1
0.06,0.714285714285714,0,0.37,0.19,0,0.76,0.03,1,0.4,0.99,0.8,0.51,1,0.07,0.73,1
0.16,0.662337662337662,0,0.28,0.37,0,0.81,0.23,1,0.68,0.65,1,0.18,0.88,0,0.45,1
0.38,0.831168831168831,0.11,0.47,0.18,0.02,0.66,0,1,0.35,0.91,0.8,0.45,1,0,0.83,1
0.25,0.896103896103896,0.3,0.43,0.5,0.01,0.88,0,1,0.45,0.78,0.87,0.39,1,0,0.87,1
0.21,0.597402597402597,0,0.48,0.19,0.07,0.61,0,0.94,0.3,1,0.74,0.67,1,0.29,0.83,1
0.16,0.896103896103896,0.11,0.3,0.51,0,0.94,0,1,0.57,0.63,0.98,0.2,1,0,0.43,1
0.3,0.935064935064935,0,0.62,0.13,0.2,0.57,0,1,0.21,0.99,0.64,0.63,0.95,0.15,1,1
0.23,0.909090909090909,0.01,0.59,0.16,0.19,0.64,0,1,0.29,0.94,0.72,0.52,1,0,0.9,1
0.65,0.636363636363636,0.24,0.45,0.21,0,0.69,0.08,1,0.47,0.9,0.93,0.42,1,0,0.75,1
0.24,0.701298701298701,0,0.46,0.22,0.08,0.7,0,1,0.32,0.9,0.74,0.51,1,0.05,0.9,1
0.4,1,0.05,0.67,0,0.28,0.4,0,0.94,0.18,1,0.57,0.58,0.84,0.03,0.67,1
0.44,1,0.14,0.65,0,0.25,0.29,0,0.72,0.17,1,0.51,0.87,0.89,0.42,0.86,1
0.5,1,0.15,0.65,0.01,0.23,0.46,0,0.97,0.27,1,0.69,0.54,1,0,0.84,1
0.19,0.883116883116883,0,0.52,0.1,0.1,0.63,0,0.99,0.32,1,0.75,0.56,1,0.07,0.8,1
0.56,1,0.19,0.76,0,0.37,0.13,0,0.66,0.09,1,0.41,0.94,0.8,0.44,0.84,1
0.23,0.87012987012987,0,0.47,0.16,0,0.74,0.12,1,0.57,0.76,1,0.2,0.79,0.02,0.33,1
0.42,0.571428571428571,0.16,0.27,0.49,0,0.93,0.19,1,0.66,0.64,0.98,0.19,1,0,0.59,1
0.11,0,0.44,0,0.87,0.15,1,0.5,0.83,0.84,0.41,1,0,0.8,0.02,0.46,1
0.26,0.779220779220779,0.18,0.45,0.4,0,0.89,0.06,1,0.54,0.71,0.94,0.21,1,0,0.57,1
0.33,1,0,0.78,0.01,0.36,0.3,0,0.82,0.06,1,0.46,0.8,0.85,0.28,0.96,1
0.03,0.935064935064935,0,0.47,0.13,0.02,0.6,0,0.98,0.28,1,0.74,0.62,1,0.18,0.92,1
0.28,0.519480519480519,0.25,0.25,0.51,0,0.85,0.27,1,0.69,0.72,0.99,0.3,1,0,0.71,1
0.2,0.701298701298701,0,0.44,0.25,0,0.77,0.09,1,0.54,0.76,1,0.26,1,0.08,0.53,1
0.04,0.61038961038961,0,0.27,0.34,0,0.7,0.01,1,0.34,0.9,0.86,0.55,1,0.2,0.83,1
0.91,1,0.42,0.86,0,0.11,0.52,0,1,0.7,0.39,0.77,0.76,0.71,0.21,0.07,1
0.47,0.805194805194805,0.18,0.62,0.05,0.2,0.47,0,1,0.24,0.99,0.66,0.59,0.98,0,1,1
0.75,1,0.26,0.84,0,0.42,0.13,0,0.69,0.07,1,0.46,0.84,0.89,0.33,0.85,1
0.4,0.987012987012987,0,0.74,0.01,0.2,0.44,0,0.88,0.24,1,0.76,0.6,1,0.21,0.7,1
0.67,1,0.19,0.9,0,0.47,0.14,0.04,0.69,0,1,0.38,0.91,0.82,0.46,0.99,1
0.18,0.467532467532468,0.09,0.22,0.51,0,0.96,0.21,1,0.63,0.72,1,0.22,0.93,0,0.55,1
0.18,0.87012987012987,0.11,0.43,0.34,0,0.87,0.2,1,0.67,0.57,1,0.1,0.73,0,0.24,1
0.17,0.519480519480519,0.06,0.2,0.51,0,0.95,0.28,1,0.72,0.55,1,0,0.91,0,0.52,1
0.34,0.857142857142857,0.03,0.7,0.01,0.25,0.49,0,1,0.23,1,0.67,0.56,0.99,0,1,1
0.2,0.623376623376623,0,0.29,0.31,0,0.78,0.12,1,0.51,0.84,0.93,0.37,1,0.08,0.66,1
0.42,0.909090909090909,0.19,0.88,0,0.42,0.24,0,0.83,0.11,1,0.56,0.75,1,0.17,0.97,1
0.33,0.818181818181818,0,0.55,0.01,0.12,0.52,0,0.9,0.34,1,0.76,0.56,1,0.06,0.77,1
0.27,0.779220779220779,0,0.42,0.09,0,0.65,0.17,0.96,0.57,1,1,0.45,0.95,0.1,0.58,1
0.1,1,0,0.6,0.14,0.18,0.6,0,1,0.24,0.96,0.66,0.58,0.95,0.19,0.73,1
0.29,0.74025974025974,0,0.41,0.14,0,0.7,0.14,1,0.53,1,0.96,0.49,1,0.19,0.62,1
0.29,0.961038961038961,0,0.57,0.22,0.1,0.68,0,1,0.4,0.83,0.9,0.37,1,0.12,0.57,1
0.11,0.285714285714286,0.17,0.06,0.55,0,0.88,0.25,1,0.61,0.79,0.94,0.38,1,0,0.84,1
0.15,0.792207792207792,0,0.57,0.05,0.17,0.52,0,0.95,0.28,1,0.67,0.7,1,0.2,0.87,1
0.25,0.688311688311688,0,0.39,0.15,0,0.68,0.01,0.98,0.36,1,0.76,0.58,1,0.07,0.9,1
0.62,1,0.25,0.91,0,0.49,0.07,0.02,0.55,0,0.92,0.3,1,0.78,0.63,1,1
0.78,0.987012987012987,0.21,0.85,0,0.5,0.05,0.14,0.59,0,1,0.27,1,0.65,0.79,1,1
0.56,0.961038961038961,0.15,0.77,0,0.35,0.23,0,0.7,0.03,1,0.36,0.95,0.78,0.54,1,1
0.23,0.961038961038961,0,0.48,0.17,0,0.58,0.03,0.93,0.35,1,0.89,0.59,1,0.23,0.73,1
0.26,0.922077922077922,0,0.61,0.06,0.16,0.47,0,0.91,0.17,1,0.6,0.71,0.95,0.27,1,1
0.52,1,0.12,0.74,0,0.41,0.12,0.09,0.66,0,1,0.27,0.98,0.6,0.79,0.93,1
0.1,0.974025974025974,0,0.54,0.07,0.11,0.51,0,0.9,0.3,1,0.72,0.66,1,0.18,0.88,1
0.14,0.636363636363636,0.05,0.25,0.39,0,0.81,0.2,1,0.63,0.75,1,0.3,0.98,0,0.65,1
0.24,0.948051948051948,0,0.61,0.07,0.16,0.43,0,0.82,0.11,1,0.48,0.78,0.86,0.39,1,1
0.98,0.857142857142857,0.53,1,0.12,0.72,0,0.27,0.37,0,0.86,0.21,1,0.63,0.92,0.9,1
0.2,0.441558441558442,0,0.2,0.4,0,0.83,0.23,1,0.62,0.87,1,0.4,0.88,0.11,0.53,1
0.79,0.974025974025974,0.3,0.9,0.02,0.53,0,0.1,0.46,0,0.88,0.27,1,0.7,0.73,1,1
0.79,1,0.27,0.86,0,0.53,0.09,0.15,0.53,0,0.95,0.25,1,0.63,0.76,0.99,1
0.54,0.974025974025974,0.17,0.64,0,0.18,0.5,0,0.93,0.36,1,0.84,0.54,1,0.19,0.6,1
0.44,1,0.2,0.63,0.22,0.22,0.63,0,1,0.29,0.95,0.69,0.47,0.89,0,0.74,1
0.75,1,0.31,0.92,0.01,0.55,0,0.1,0.46,0,0.84,0.31,1,0.73,0.68,0.99,1
0.33,1,0.02,0.54,0,0.05,0.62,0,1,0.42,0.91,0.92,0.32,0.95,0.04,0.49,1
0.21,0.545454545454545,0.09,0.25,0.4,0,0.79,0.25,1,0.61,0.87,0.98,0.4,1,0,0.8,1
0.19,0.87012987012987,0.02,0.64,0.15,0.24,0.62,0,1,0.3,0.97,0.71,0.55,1,0,0.92,1
0.48,0.649350649350649,0.27,0.86,0,0.48,0.07,0.05,0.53,0,0.91,0.27,1,0.71,0.66,1,1
0.77,0.948051948051948,0.27,1,0,0.67,0.03,0.27,0.42,0,0.89,0.12,1,0.52,0.88,0.9,1
0.73,1,0.24,0.85,0,0.39,0.22,0,0.7,0.2,1,0.62,0.78,0.99,0.31,0.76,1
0.16,0.818181818181818,0,0.43,0.25,0.01,0.68,0,1,0.35,0.9,0.85,0.5,1,0.13,0.75,1
0.57,0.909090909090909,0.18,0.71,0,0.34,0.19,0,0.64,0.04,0.96,0.34,1,0.73,0.69,1,1
0.96,0.168831168831169,0.83,0.81,0.42,1,0.09,0.65,0,0.2,0.42,0,0.88,0.2,1,0.62,1
0.27,0.922077922077922,0.01,0.6,0,0.2,0.38,0,0.81,0.16,1,0.53,0.92,0.93,0.51,1,1
0.62,0.753246753246753,0.22,0.8,0,0.38,0.23,0,0.71,0.04,1,0.43,0.84,0.88,0.4,1,1
0.21,0.558441558441558,0,0.28,0.27,0,0.77,0.14,1,0.49,0.88,0.88,0.4,1,0.06,0.7,1
0.25,1,0.01,0.63,0,0.21,0.41,0,0.87,0.16,1,0.57,0.74,0.93,0.25,0.89,1
0.59,0.909090909090909,0.14,0.69,0,0.33,0.24,0,0.78,0.12,1,0.47,0.85,0.83,0.36,1,1
0.7,0.961038961038961,0.16,0.84,0,0.49,0.12,0.14,0.62,0,0.95,0.29,1,0.65,0.92,1,1
0.31,1,0.02,0.56,0.12,0.03,0.6,0,1,0.35,0.91,0.85,0.42,0.9,0,0.6,1
0.31,0.922077922077922,0,0.62,0.02,0.17,0.4,0,0.78,0.2,1,0.6,0.8,0.98,0.37,1,1
0.24,0.792207792207792,0.02,0.39,0.26,0,0.77,0.1,1,0.53,0.84,0.97,0.33,1,0,0.63,1
0.27,0.597402597402597,0,0.35,0.08,0,0.6,0.12,0.9,0.44,1,0.81,0.57,1,0.13,0.8,1
0.19,0.818181818181818,0,0.47,0.05,0.04,0.5,0,0.9,0.29,1,0.7,0.68,1,0.35,0.75,1
0.7,0.948051948051948,0.26,1,0.03,0.64,0,0.24,0.4,0,0.88,0.14,1,0.52,0.86,0.92,1
0.35,0.779220779220779,0,0.45,0,0,0.51,0,0.91,0.35,1,0.82,0.56,1,0.14,0.74,1
0.09,0.428571428571429,0.06,0.14,0.4,0,0.78,0.27,1,0.62,0.9,0.97,0.43,1,0,0.84,1
0.46,1,0.28,0.86,0.06,0.42,0.23,0,0.82,0.13,1,0.56,0.62,0.92,0,0.88,1
0.76,0.402597402597403,0.73,0.95,0.27,1,0,0.6,0.08,0.15,0.53,0,0.91,0.29,1,0.72,1
0.41,1,0.03,0.64,0,0.13,0.5,0,0.95,0.31,1,0.8,0.5,0.87,0.22,0.44,1
0.93,0.792207792207792,0.52,1,0.06,0.83,0,0.35,0.28,0,0.77,0.06,1,0.47,0.89,0.79,1
0.67,1,0.25,0.89,0,0.51,0.04,0.08,0.49,0,0.88,0.26,1,0.68,0.67,0.97,1
0.32,1,0,0.7,0.11,0.24,0.56,0,1,0.22,0.95,0.68,0.55,0.98,0.15,0.77,1
0.15,0.675324675324675,0,0.34,0.24,0,0.69,0.1,0.98,0.44,1,0.86,0.58,1,0.13,0.86,1
0.24,0.792207792207792,0,0.42,0.11,0,0.61,0.09,0.95,0.44,1,0.89,0.54,1,0.14,0.7,1
0.35,0.909090909090909,0.23,0.8,0,0.41,0.02,0,0.55,0.03,0.92,0.34,1,0.75,0.61,1,1
0.18,0.571428571428571,0,0.42,0.23,0.02,0.68,0,1,0.32,0.93,0.77,0.54,1,0.21,0.76,1
0.22,1,0.01,0.55,0.1,0.1,0.6,0,1,0.31,0.97,0.77,0.51,0.99,0,0.83,1
0.35,1,0,0.67,0.04,0.19,0.52,0,1,0.18,1,0.66,0.6,0.97,0.1,0.89,1
1,0.506493506493506,0.79,1,0.34,0.94,0.04,0.59,0,0.13,0.44,0,0.79,0.22,0.85,0.61,1
0.45,0.961038961038961,0.09,0.67,0,0.26,0.36,0,0.82,0.14,1,0.53,0.79,0.93,0.32,1,1
0.32,0.87012987012987,0.21,0.41,0.46,0,0.91,0.17,1,0.66,0.64,1,0.15,0.88,0,0.42,1
0.78,1,0.2,0.92,0,0.58,0.06,0.22,0.53,0,0.97,0.23,1,0.59,0.89,0.95,1
0.46,1,0.1,0.71,0,0.28,0.32,0,0.76,0.2,1,0.59,0.87,0.99,0.39,0.98,1
0.88,0.519480519480519,0.73,1,0.25,0.98,0,0.55,0.11,0.11,0.57,0,1,0.23,0.98,0.68,1
0.35,1,0.02,0.66,0,0.21,0.41,0,0.87,0.09,1,0.51,0.69,0.85,0.23,0.89,1
0.34,0.896103896103896,0.16,0.51,0.39,0.09,0.84,0,1,0.43,0.79,0.85,0.35,1,0,0.7,1
0,0.0779220779220779,0.21,0,0.63,0.25,1,0.59,1,1,0.52,0.86,0.13,0.55,0.02,0.12,1
0.12,0.844155844155844,0.04,0.47,0.15,0.08,0.68,0,1,0.34,0.99,0.73,0.54,1,0,0.9,1
0.2,0.844155844155844,0.01,0.52,0.17,0.07,0.69,0,1,0.38,0.85,0.84,0.36,1,0,0.69,1
0.62,1,0.14,0.91,0,0.54,0.12,0.17,0.55,0,0.96,0.21,1,0.6,0.79,0.95,1
0.26,1,0,0.6,0.05,0.16,0.5,0,0.93,0.25,1,0.67,0.52,0.75,0.13,0.48,1
0.14,0.818181818181818,0,0.42,0.25,0,0.71,0.03,1,0.43,0.86,0.89,0.41,1,0.05,0.69,1
0.44,0.935064935064935,0.23,0.49,0.22,0,0.68,0.04,1,0.45,1,0.94,0.47,1,0,0.75,1
0.34,0.883116883116883,0,0.72,0.05,0.22,0.45,0,0.9,0.16,1,0.63,0.69,1,0.24,0.91,1
0.26,0.935064935064935,0,0.58,0.09,0.16,0.58,0,0.99,0.25,1,0.68,0.65,1,0.2,0.87,1
0.13,0.844155844155844,0,0.53,0.17,0.13,0.67,0,1,0.31,0.91,0.72,0.51,1,0.05,0.86,1
0.35,0.792207792207792,0.24,0.28,0.54,0,0.87,0.28,1,0.81,0.66,1,0.3,0.83,0,0.48,1
0.46,1,0.18,0.76,0,0.32,0.29,0,0.77,0.18,1,0.59,0.75,0.98,0.23,0.96,1
0.5,0.974025974025974,0.22,0.84,0,0.39,0.25,0,0.78,0.12,1,0.56,0.83,1,0.27,0.97,1
0.19,0.753246753246753,0,0.41,0.11,0,0.52,0.1,0.84,0.4,1,0.8,0.67,1,0.29,0.82,1
0.31,0.857142857142857,0,0.57,0.04,0.14,0.61,0,1,0.33,0.95,0.77,0.47,1,0.16,0.72,1
0.23,0.909090909090909,0.05,0.56,0.19,0.13,0.68,0,1,0.35,0.92,0.79,0.45,1,0,0.78,1
0.73,0.662337662337662,0.8,1,0.23,0.65,0,0.22,0.57,0,1,0.38,0.91,0.82,0.23,0.73,1
0.61,1,0.23,0.76,0,0.38,0.15,0,0.75,0.11,1,0.48,0.73,0.85,0.14,0.91,1
0.64,0.467532467532468,0.62,0.97,0.05,0.8,0,0.37,0.36,0,0.95,0.15,1,0.58,0.82,1,1
0.67,1,0.22,0.81,0,0.46,0.12,0.11,0.64,0,1,0.27,0.94,0.63,0.77,0.99,1
0.44,0.987012987012987,0.11,0.71,0,0.3,0.3,0,0.74,0.11,1,0.47,0.88,0.86,0.46,1,1
0.15,0.974025974025974,0,0.58,0.13,0.17,0.57,0,0.96,0.24,1,0.67,0.7,1,0.29,0.83,1
0.62,0.909090909090909,0.16,0.74,0,0.35,0.21,0,0.77,0.07,1,0.43,0.83,0.81,0.33,1,1
0.29,0.987012987012987,0.08,0.63,0,0.21,0.36,0,0.79,0.2,1,0.58,0.76,0.94,0.29,1,1
0.42,0.701298701298701,0.5,0.88,0.08,0.48,0,0.01,0.63,0,0.98,0.43,1,0.91,0.38,1,1
0.48,0.961038961038961,0.09,0.63,0,0.15,0.49,0,0.94,0.27,1,0.73,0.55,1,0.05,0.82,1
0.28,0.935064935064935,0,0.55,0.08,0.08,0.55,0,0.93,0.32,1,0.79,0.59,1,0.15,0.78,1
0.27,0.922077922077922,0.26,0.95,0,0.49,0.06,0,0.64,0,1,0.4,0.91,0.88,0.37,1,1
0.35,0.974025974025974,0.06,0.7,0,0.25,0.34,0,0.77,0.12,1,0.5,0.84,0.92,0.41,1,1
0.11,0.415584415584416,0.13,0.1,0.51,0,0.85,0.29,1,0.7,0.72,1,0.3,0.9,0,0.58,1
0.19,0.467532467532468,0.22,0.08,0.6,0,0.92,0.31,1,0.78,0.65,1,0.27,0.88,0,0.51,1
0.19,0.805194805194805,0.2,0.39,0.44,0,0.86,0.18,1,0.62,0.73,1,0.26,0.97,0,0.6,1
1,0.571428571428571,0.7,1,0.24,0.88,0,0.46,0.09,0,0.57,0.02,0.92,0.34,0.91,0.75,1
0.71,0.688311688311688,0.34,1,0,0.72,0.08,0.31,0.42,0,0.86,0.15,1,0.56,0.88,0.96,1
0.24,0.688311688311688,0,0.48,0.25,0.02,0.83,0,1,0.5,0.82,1,0.28,0.84,0.08,0.34,1
0.4,1,0.11,0.66,0,0.22,0.35,0,0.78,0.16,1,0.55,0.83,0.95,0.39,0.99,1
0.97,0.688311688311688,0.57,1,0.17,0.72,0,0.28,0.36,0,0.81,0.19,1,0.56,0.88,0.88,1
0.14,0.805194805194805,0,0.48,0.25,0.1,0.73,0,1,0.35,0.85,0.76,0.43,1,0,0.84,1
0.19,0.532467532467532,0.1,0.25,0.46,0,0.85,0.19,1,0.64,0.73,1,0.29,0.99,0,0.66,1
0.34,0.675324675324675,0,0.44,0,0.03,0.47,0,0.86,0.29,1,0.67,0.74,1,0.24,0.91,1
0.31,0.753246753246753,0.01,0.43,0.13,0.01,0.68,0,1,0.36,0.96,0.79,0.48,1,0,0.8,1
0.67,1,0.26,0.92,0,0.56,0.09,0.12,0.49,0,0.88,0.15,1,0.6,0.7,0.9,1
0.67,0.909090909090909,0.26,0.7,0,0.35,0.15,0,0.63,0.12,0.92,0.46,1,0.86,0.62,1,1
0.14,0.714285714285714,0.07,0.33,0.4,0,0.84,0.15,1,0.61,0.72,1,0.26,1,0,0.6,1
0.24,0.649350649350649,0,0.38,0.13,0,0.66,0.1,0.96,0.44,1,0.83,0.55,1,0.09,0.78,1
0.26,0.844155844155844,0,0.49,0.09,0.05,0.61,0,1,0.3,0.94,0.73,0.52,1,0.04,0.83,1
0.22,0.844155844155844,0.15,0.37,0.37,0,0.77,0.12,1,0.51,0.77,0.92,0.37,1,0,0.78,1
0.11,0.766233766233766,0,0.4,0.15,0,0.71,0.11,1,0.47,0.96,0.88,0.42,1,0.07,0.67,1
0.45,1,0.04,0.74,0,0.39,0.19,0.06,0.69,0,1,0.29,1,0.64,0.79,0.98,1
0.22,1,0,0.68,0,0.28,0.4,0,0.89,0.25,1,0.64,0.65,0.96,0.01,0.88,1
0.58,1,0.19,0.75,0,0.36,0.14,0,0.61,0.1,0.93,0.42,1,0.83,0.58,0.96,1
0.34,0.883116883116883,0.08,0.49,0.26,0.02,0.72,0,1,0.42,0.86,0.93,0.42,1,0,0.75,1
0.64,1,0.15,0.93,0,0.56,0.1,0.19,0.51,0,0.94,0.2,1,0.57,0.86,0.94,1
0.12,0.701298701298701,0,0.37,0.23,0,0.74,0.04,0.98,0.39,1,0.8,0.61,1,0.23,0.71,1
0.74,0.896103896103896,0.3,1,0,0.65,0.02,0.25,0.44,0,0.94,0.2,1,0.6,0.79,0.98,1
0.11,0.87012987012987,0.01,0.57,0,0.19,0.41,0,0.84,0.27,1,0.64,0.87,1,0.35,0.97,1
0.52,0.857142857142857,0.15,0.63,0,0.21,0.33,0,0.73,0.16,1,0.54,0.88,0.96,0.48,1,1
0.13,0.636363636363636,0.01,0.33,0.27,0,0.75,0.1,1,0.44,0.88,0.83,0.43,1,0,0.82,1
0.61,0.974025974025974,0.2,0.75,0,0.32,0.26,0,0.73,0.14,1,0.53,0.84,0.96,0.36,1,1
0.53,0.818181818181818,0.14,0.64,0,0.29,0.26,0,0.76,0.18,1,0.52,0.98,0.87,0.49,1,1
0.78,1,0.26,1,0,0.64,0.03,0.24,0.46,0,0.93,0.18,1,0.59,0.87,0.97,1
0.95,0.571428571428571,0.69,1,0.26,0.94,0,0.51,0.11,0.07,0.6,0,1,0.28,0.94,0.75,1
0.38,1,0.07,0.83,0,0.35,0.32,0,0.81,0.1,1,0.54,0.7,0.92,0.21,0.9,1
0.1,1,0,0.58,0.1,0.17,0.6,0,1,0.32,0.94,0.73,0.46,0.97,0,0.74,1
0.02,0.480519480519481,0,0.18,0.33,0,0.73,0.19,1,0.53,0.98,0.92,0.54,1,0.14,0.83,1
