"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","label"
0.09,0.372340425531915,0.73,0.8,0,1,0.28,0.56,0.92,0.195121951219512,0.35,0,0.22,0.42,1,0.74,1
0.11,0.117021276595745,0.54,0.54,0.99,0.92,0.42,1,0.31,0.780487804878049,1,0.35,0.75,0,0,0.13,1
0.2,0.670212765957447,0.35,1,1,0.95,0.61,0.53,0.19,0.134146341463415,0.67,0,0.35,0.38,0,0.8,1
0.44,0.925531914893617,0.04,0.83,0.43,0.42,0.4,0,0,0.195121951219512,0.48,0.52,1,0.86,0.49,1,1
0.41,0.936170212765957,0.22,0.69,0.9,0.42,1,0.03,0.2,0,0,0.37,0.47,0.73,0.4,1,1
0.73,0.819148936170213,0.27,0.87,0.22,0.41,0,0,0.08,0.439024390243902,0.55,0.68,1,1,0.42,0.85,1
0.56,0.946808510638298,0.42,0.62,0.38,0.17,0,0,0.27,0.463414634146341,0.64,0.69,1,1,0.53,0.94,1
0.89,0.74468085106383,0.4,1,0.09,0.61,1,0.29,0.91,0,0,0.25,0.64,0.63,0.91,1,1
0.76,0.925531914893617,0.28,0.69,1,0.75,0.34,1,0.38,0.5,0,0,0.72,0.12,0.21,0.52,1
0.05,0.74468085106383,0.29,1,1,0.81,0.55,0.39,0,0,0.61,0.03,0.15,0.44,0.21,0.83,1
0.77,0.98936170212766,0,0.73,1,1,0.12,0.84,0.06,0.585365853658537,0.12,0,0.99,0.39,0.16,0.51,1
0.32,0.638297872340426,0.87,0.42,0.73,0,0,0.07,0.37,0.524390243902439,1,0.72,0.92,1,0.3,0.76,1
0.53,0.617021276595745,1,0.88,0.52,1,0.29,0.66,0.6,0.329268292682927,0.3,0,0,0.24,0.46,0.53,1
0.82,0.957446808510638,0.63,0.62,1,0.25,0.45,0,0.18,0.390243902439024,0.77,0.65,0.97,1,0,0.98,1
0.53,0.776595744680851,0,0.92,0.19,0.58,0.8,0.27,0.57,0,0.26,0.34,0.8,0.68,1,1,1
0.66,0.702127659574468,0.27,1,0,0.75,0.45,0.39,0.63,0,0.11,0.24,0.5,0.61,1,0.87,1
0.56,0.904255319148936,0.12,0.77,0.65,0.37,0.74,0,0,0.219512195121951,0.5,0.59,1,0.99,0.24,1,1
0.08,0.648936170212766,0.47,1,1,0.83,0.72,0.42,0.32,0.0609756097560976,0.8,0,0.45,0.35,0,0.69,1
0.56,0.606382978723404,0.71,1,0.01,0.81,0.48,0.42,0.76,0,0,0.13,0.27,0.56,1,0.86,1
0.81,1,0.49,0.81,0.76,0.38,0.5,0,0,0.207317073170732,0.58,0.51,1,0.91,0.3,0.98,1
0.77,1,0.11,0.67,1,0.72,0.43,0.99,0.36,0.390243902439024,0,0,0.84,0.02,0.3,0.46,1
0.66,0.808510638297872,0.02,1,0,0.67,0.57,0.37,0.62,0,0.06,0.22,0.32,0.6,1,0.84,1
1,0.765957446808511,0.43,1,0.02,0.72,0.51,0.35,0.46,0,0,0.24,0.5,0.58,0.76,0.9,1
0.59,0.75531914893617,0,0.77,0.49,0.38,0.93,0,0.1,0.0731707317073171,0.38,0.45,1,0.79,0.52,1,1
1,0.861702127659574,0.7,1,0.5,0.66,0.69,0.28,0.35,0,0,0.17,0.44,0.46,0.92,0.72,1
0,0.851063829787234,0.35,0.67,0.98,0.33,0.81,0,0.24,0.268292682926829,0.74,0.6,1,1,0.15,0.99,1
0.53,0.968085106382979,0,0.72,0.66,0.38,0.95,0,0.29,0.182926829268293,0.71,0.55,1,0.98,0.15,1,1
0,0.414893617021277,0.53,0.36,0.62,0,0.07,0.06,0.52,0.463414634146341,1,0.7,0.71,1,0.11,0.84,1
0.9,0.48936170212766,0.79,1,0,0.99,0.19,0.5,0.66,0.0487804878048781,0.16,0,0.34,0.51,1,0.86,1
0.84,0.702127659574468,0.65,1,0.16,0.73,0.51,0.36,0.65,0,0,0.05,0.37,0.39,1,0.61,1
0.11,1,0.17,0.71,0.73,0.37,1,0,0.09,0.134146341463415,0.27,0.48,0.92,0.79,0,0.95,1
1,1,0.43,0.78,0.8,0.39,0.76,0,0,0.121951219512195,0.39,0.46,0.86,0.82,0.1,0.97,1
0.33,0.893617021276596,0.57,0.56,0.91,0.2,0.09,0,0,0.402439024390244,0.76,0.64,1,1,0.04,0.96,1
0.38,0.382978723404255,0.96,0.71,1,1,0.32,0.77,0.43,0.463414634146341,0.62,0,0,0.05,0.49,0.39,1
0.66,0.446808510638298,1,0.82,0.52,1,0.39,0.64,0.79,0.353658536585366,0.43,0,0,0.26,0.59,0.56,1
0.01,0.648936170212766,0.44,1,1,0.75,0.64,0.36,0.17,0,1,0.18,0.42,0.52,0,0.88,1
0.39,1,0.69,0.58,0.95,0.1,0.14,0,0.17,0.51219512195122,1,0.66,0.91,1,0,1,1
0,0.819148936170213,0.18,0.5,0.63,0.16,0.23,0,0.03,0.426829268292683,0.5,0.68,1,1,0.13,0.95,1
0.96,0.893617021276596,0.02,0.68,0.78,0.32,0.85,0,0.15,0.317073170731707,0.72,0.67,1,1,0,0.71,1
0.88,0.946808510638298,0.6,0.69,0.74,0.18,0.1,0,0,0.426829268292683,0.67,0.59,1,1,0.36,1,1
0.89,0.776595744680851,0.23,0.71,0.7,0.3,0.36,0,0,0.317073170731707,0.72,0.63,1,1,0.02,0.76,1
0.59,1,0.06,0.57,1,0.72,0.26,0.86,0.64,0.560975609756098,0,0,0.91,0.1,0.35,0.34,1
0.64,0.734042553191489,0.43,1,0.4,0.6,1,0.28,0.81,0,0,0.06,0.38,0.44,0.72,0.75,1
0.56,1,0.39,0.68,0.7,0.27,0.29,0,0,0.402439024390244,0.62,0.6,1,0.9,0.3,0.95,1
0,0.702127659574468,0.59,0.43,0.9,0.07,0.27,0,0.2,0.451219512195122,0.67,0.7,1,1,0.22,0.86,1
0.72,0.968085106382979,0.64,0.54,0.69,0,0,0.13,0.28,0.609756097560976,1,0.73,0.96,1,0.19,0.9,1
0.15,0.595744680851064,0.56,1,1,0.88,0.74,0.43,0.41,0,0.88,0.08,0.65,0.5,0,0.6,1
0,0.670212765957447,0.49,0.35,0.63,0,0.01,0.06,0.41,0.5,1,0.72,0.99,1,0.19,0.76,1
0.69,0.680851063829787,0.61,1,0.02,0.84,0.23,0.41,0.48,0,0,0.23,0.43,0.59,1,0.84,1
0.45,0.691489361702128,0.63,1,0.2,0.78,0.44,0.39,0.51,0,0,0.11,0.4,0.4,1,0.52,1
0.59,1,0.1,0.71,0.99,0.78,0.31,0.96,0,0.548780487804878,0.41,0,1,0.35,0.23,0.61,1
0.68,0.808510638297872,0.38,0.65,0.74,0.27,0.34,0,0,0.402439024390244,0.53,0.66,1,1,0.16,0.95,1
0.32,0.659574468085106,0,1,0.38,0.71,1,0.37,0.75,0,0.13,0.18,0.35,0.59,0.9,0.95,1
0.75,0.734042553191489,0.38,1,0.12,0.64,0.88,0.31,0.89,0,0,0.2,0.29,0.62,1,0.96,1
0.85,0.957446808510638,0.38,0.77,1,0.4,0.68,0,0,0.24390243902439,0.51,0.59,0.98,1,0.32,0.86,1
0.23,0.765957446808511,0.51,1,1,0.78,0.7,0.4,0.4,0,0.78,0.02,0.37,0.37,0,0.74,1
0.42,1,0.2,0.71,1,0.84,0.2,0.97,0,0.585365853658537,0.14,0,0.73,0.24,0.08,0.58,1
0.78,0.957446808510638,0.09,0.75,1,0.66,0.82,1,0.17,0.658536585365854,0,0,0.81,0.18,0.24,0.61,1
0.72,0.702127659574468,0.51,1,0.04,0.75,0.44,0.38,0.52,0,0,0.17,0.41,0.53,1,0.81,1
0.57,0.882978723404255,0,1,0.01,0.68,0.43,0.34,0.3,0,0.01,0.31,0.41,0.65,1,0.86,1
0.2,0.75531914893617,0.61,1,1,0.8,0.48,0.46,0.09,0.0853658536585366,0.68,0,0.25,0.39,0,0.82,1
0.84,0.893617021276596,0,0.91,0.51,0.56,0.98,0.19,0.36,0,0.43,0.4,1,0.75,0.62,1,1
0.42,0.98936170212766,0.55,0.61,0.71,0.24,0.18,0,0,0.365853658536585,0.64,0.61,1,0.94,0.09,1,1
0.1,0.797872340425532,0.61,1,1,0.76,0.64,0.38,0.35,0,0.83,0.1,0.51,0.48,0,0.76,1
0.88,0.914893617021277,0.02,0.99,0.16,0.66,0.94,0.37,0.7,0,0,0.24,0.42,0.65,1,1,1
0.8,1,0.18,0.98,0.6,0.66,1,0.29,0.42,0,0,0.23,0.42,0.61,0.56,0.98,1
0,0.936170212765957,0.09,0.57,0.2,0.19,0.07,0,0.2,0.439024390243902,0.7,0.68,1,1,0.18,0.92,1
0,0.74468085106383,0.3,0.48,0.53,0.09,0.11,0,0.47,0.414634146341463,0.97,0.66,1,1,0.38,0.85,1
0.05,0.968085106382979,0.09,0.61,0.37,0.25,0,0,0.07,0.390243902439024,0.56,0.64,1,0.96,0.37,1,1
0.21,0.861702127659574,0.33,0.52,0.62,0.13,0.05,0,0,0.439024390243902,0.74,0.66,1,1,0.05,0.89,1
0.05,0.680851063829787,0.56,0.44,0.6,0.03,0,0,0.3,0.475609756097561,0.84,0.72,1,1,0.32,0.74,1
1,0.925531914893617,0.48,1,0.27,0.69,0.3,0.33,0.16,0,0,0.26,0.41,0.51,1,0.58,1
0.53,0.648936170212766,0.8,0.44,0.67,0.07,0,0,0.35,0.439024390243902,0.83,0.68,1,1,0.25,0.8,1
0.88,0.893617021276596,0.18,1,0.17,0.66,0.79,0.33,0.49,0,0,0.28,0.41,0.67,1,0.98,1
0.51,0.51063829787234,1,0.87,0.36,1,0.19,0.62,0.44,0.268292682926829,0.02,0,0,0.37,0.78,0.57,1
0.82,1,0.08,0.92,0.45,0.6,1,0.29,0.52,0,0,0.24,0.21,0.61,0.53,0.98,1
0.61,1,0.24,0.88,0.21,0.49,0.26,0.09,0,0,0.07,0.37,0.51,0.6,1,0.78,1
0,0.606382978723404,0.37,0.44,0.42,0.06,0.01,0,0.25,0.439024390243902,0.65,0.67,1,1,0.46,0.8,1
1,0.819148936170213,0.25,1,0.16,0.67,0.58,0.28,0.12,0,0,0.33,0.65,0.65,0.89,0.91,1
0.77,0.617021276595745,1,0.96,0.45,1,0.35,0.63,0.34,0.304878048780488,0,0,0,0.36,0.48,0.62,1
0.76,0.648936170212766,0.75,1,0,0.77,0.49,0.4,0.83,0,0.05,0.12,0.36,0.52,1,0.87,1
1,0.904255319148936,0.49,1,0.28,0.66,0.55,0.3,0.26,0,0,0.3,0.5,0.61,0.95,0.9,1
1,0.957446808510638,0.02,1,0,0.65,0.61,0.32,0.37,0,0.19,0.32,0.68,0.68,0.64,0.96,1
0.83,0.946808510638298,0.06,1,0.2,0.65,1,0.38,0.83,0,0,0.12,0.12,0.55,0.36,0.95,1
0.83,0.723404255319149,0.74,1,0.42,0.73,0.51,0.36,0.46,0,0,0.12,0.35,0.41,1,0.54,1
0.57,0.861702127659574,0.41,0.78,0.74,0.38,0.84,0,0,0.0853658536585366,0.37,0.48,1,0.81,0.9,1,1
0.54,0.712765957446808,0.37,1,0,0.71,0.49,0.36,0.76,0,0.19,0.19,0.53,0.56,1,0.91,1
0.73,1,0.13,0.64,0.66,0.49,1,0.93,0.43,0.853658536585366,0,0.28,0.17,0,0.29,0.34,1
0.87,0.648936170212766,0.66,1,0,0.79,0.49,0.45,1,0.121951219512195,0.4,0,0.37,0.4,0.81,0.78,1
0.86,0.680851063829787,0.51,1,0,0.76,0.78,0.41,1,0,0,0.13,0.4,0.54,0.98,0.8,1
0.81,0.840425531914894,0.34,1,0.4,0.66,0.6,0.3,0.26,0,0,0.22,0.47,0.51,1,0.78,1
0.82,0.872340425531915,0.35,1,0,0.69,0.48,0.36,0.79,0,0.24,0.15,0.5,0.54,1,0.86,1
0.64,0.627659574468085,1,1,0.41,0.85,0.67,0.42,0.64,0,0,0.16,0.2,0.59,0.81,0.74,1
1,0.925531914893617,0.38,1,0.21,0.67,0.85,0.34,0.62,0,0,0.2,0.5,0.57,0.88,0.93,1
0.84,0.957446808510638,0,1,0.28,0.66,1,0.36,0.68,0,0.02,0.21,0.46,0.6,0.88,0.95,1
0.95,0.734042553191489,0.42,1,0.14,0.74,0.8,0.39,0.73,0,0,0.2,0.47,0.59,1,0.84,1
0.97,0.808510638297872,0.68,1,0.42,0.69,0.44,0.32,0.23,0,0,0.24,0.42,0.49,1,0.61,1
0.12,0.617021276595745,0.57,0.46,0.46,0,0,0.03,0.44,0.5,1,0.74,0.9,1,0.25,0.79,1
0.02,0.904255319148936,0,0.56,0.28,0.21,0.43,0,0.39,0.402439024390244,0.76,0.65,1,1,0.37,0.96,1
0.77,0.925531914893617,0.35,0.77,0.83,0.37,0.72,0,0,0.219512195121951,0.37,0.6,1,0.94,0.75,1,1
0.04,0.861702127659574,0.64,0.61,0.56,0.21,0,0,0.47,0.439024390243902,1,0.7,0.99,1,0.19,0.78,1
0.99,0.882978723404255,0.26,1,0.27,0.68,0.83,0.32,0.4,0,0,0.27,0.63,0.61,1,0.91,1
0.07,0.648936170212766,0.62,0.39,1,0.08,0.38,0,0.24,0.402439024390244,0.57,0.67,0.74,1,0,0.91,1
0.49,0.787234042553192,0.46,0.69,0.65,0.27,0.3,0,0,0.402439024390244,0.49,0.67,1,1,0.27,0.99,1
1,0.797872340425532,0.54,1,0,0.72,0.43,0.36,0.66,0,0.26,0.24,0.67,0.61,0.95,0.91,1
0.41,1,0.58,0.6,0.7,0.19,0.01,0,0,0.426829268292683,0.6,0.65,1,0.95,0.25,0.84,1
0.41,0.925531914893617,0.32,0.64,0.32,0.23,0,0,0,0.390243902439024,0.51,0.56,1,0.82,0.58,1,1
0,0.904255319148936,0.25,0.63,0.86,0.33,0.75,0,0.14,0.134146341463415,0.53,0.43,1,0.75,0.75,1,1
0.72,0.723404255319149,0.63,1,0,0.78,0.67,0.42,1,0,0.15,0.04,0.38,0.47,0.95,0.8,1
0.78,0.702127659574468,0.6,1,0.24,0.68,0.69,0.32,0.57,0,0,0.29,0.36,0.67,1,0.98,1
0,0.51063829787234,0.53,0.37,0.52,0,0.22,0.06,0.57,0.475609756097561,0.92,0.72,1,1,0.48,0.77,1
0.07,0.914893617021277,0.47,0.58,0.76,0.23,0.13,0,0.22,0.426829268292683,0.78,0.67,1,1,0,0.86,1
0.62,1,0,0.77,0.68,0.43,1,0.04,0.07,0,0.21,0.39,0.88,0.73,0.15,0.9,1
0.56,0.702127659574468,0.38,1,0,0.69,0.45,0.35,0.64,0,0.02,0.21,0.35,0.57,1,0.86,1
0.42,0.968085106382979,0.04,0.72,0.33,0.33,0.42,0,0,0.268292682926829,0.56,0.54,1,0.89,0.44,1,1
0.69,0.765957446808511,0.31,0.98,0.21,0.62,0.61,0.21,0,0,0.1,0.4,0.79,0.72,1,1,1
0.79,0.787234042553192,0.39,1,0.45,0.57,0.6,0.15,0.08,0,0,0.34,0.55,0.56,1,0.75,1
0.66,0.936170212765957,0.2,0.75,0.77,0.39,0.77,0,0,0.182926829268293,0.39,0.53,1,0.89,0,1,1
0.47,0.468085106382979,0.88,0.41,1,0.01,0,0,0.18,0.5,0.88,0.76,0.84,1,0.12,0.73,1
0.35,0.776595744680851,0.43,0.65,0.79,0.27,0.16,0,0,0.414634146341463,0.6,0.68,1,1,0.03,0.92,1
1,1,0.46,0.84,0.76,0.42,0.74,0,0,0.170731707317073,0.26,0.56,0.81,0.92,0.51,0.99,1
0.72,1,0.28,0.8,0.53,0.47,0.84,0.15,0.3,0,0,0.23,0.49,0.5,1,0.76,1
0.65,0.787234042553192,0.59,1,0.02,0.75,0.73,0.45,1,0.121951219512195,0,0,0.08,0.33,0.78,0.63,1
0.87,1,0.11,0.9,0.62,0.63,1,0.28,0.53,0,0,0.23,0.45,0.57,0.94,0.89,1
0.8,1,0.22,0.76,0.58,0.36,1,0,0,0.0853658536585366,0.12,0.38,0.96,0.65,0.44,0.91,1
0.76,0.808510638297872,0.72,0.42,0.93,0,0.07,0.05,0.33,0.51219512195122,1,0.74,0.72,1,0,0.74,1
0.97,0.904255319148936,0,0.94,0.19,0.58,0.68,0.22,0.12,0,0.2,0.37,0.81,0.7,1,1,1
0.58,1,0,0.84,0.75,0.6,1,0.24,0.35,0,0.06,0.32,0.45,0.68,0.3,0.98,1
0.74,1,0.47,0.82,0.54,0.43,0.54,0.04,0,0,0.28,0.31,0.78,0.55,1,0.89,1
0.7,0.734042553191489,0.92,0.4,0.84,0,0,0,0.35,0.463414634146341,1,0.71,0.9,1,0.13,0.84,1
0.76,0.968085106382979,0.38,0.71,0.44,0.34,0.36,0,0,0.292682926829268,0.54,0.52,1,0.82,0.62,1,1
0.04,0.691489361702128,0.54,0.39,0.31,0,0,0.1,0.46,0.560975609756098,1,0.8,0.8,1,0.02,0.77,1
0.85,0.978723404255319,0.17,0.99,0.21,0.61,0.66,0.23,0.15,0,0,0.35,0.61,0.68,1,1,1
0.84,0.765957446808511,0.38,1,0.18,0.67,0.77,0.33,0.59,0,0,0.23,0.45,0.6,1,0.95,1
0.8,0.946808510638298,0,0.84,0.43,0.48,1,0.16,0.58,0,0.37,0.36,0.75,0.73,0.82,1,1
0.09,1,0.59,0.67,0.85,0.33,0.41,0,0,0.25609756097561,0.44,0.54,1,0.87,0.29,0.98,1
0.75,0.808510638297872,0.28,1,0,0.67,0.77,0.36,1,0,0.16,0.15,0.4,0.55,0.84,0.92,1
0.64,0.723404255319149,0.73,0.52,1,0.13,0.35,0,0.47,0.451219512195122,0.95,0.72,0.56,1,0,0.76,1
0.98,0.861702127659574,0.44,1,0.2,0.7,0.26,0.31,0,0,0,0.32,0.44,0.58,1,0.7,1
1,1,0.37,0.77,0.61,0.4,0.67,0.02,0,0,0.34,0.38,0.83,0.72,0.7,0.88,1
1,1,0.43,0.95,0.56,0.56,0.59,0.17,0,0,0.17,0.34,0.65,0.65,0.72,0.95,1
0.06,1,0,0.67,0.56,0.36,0.7,0,0.58,0.268292682926829,1,0.57,1,0.91,0,0.95,1
1,0.702127659574468,0.58,1,0,0.77,0.46,0.39,0.62,0,0.24,0.21,0.69,0.58,0.69,0.91,1
0.67,0.723404255319149,0.73,1,0,0.79,0.71,0.43,0.98,0,0.09,0.07,0.33,0.51,1,0.77,1
0.82,1,0,0.89,0.51,0.6,1,0.28,0.43,0,0.03,0.26,0.36,0.63,0.43,0.97,1
0.98,0.734042553191489,0.34,1,0,0.75,0.7,0.41,0.99,0,0.16,0.13,0.61,0.53,1,0.85,1
0.2,0.882978723404255,0.57,0.6,1,0.3,0.82,0,0,0.0975609756097561,0.05,0.41,0.45,0.71,0.85,1,1
0.52,1,0.31,0.7,0.46,0.34,0.25,0,0,0.231707317073171,0.5,0.5,1,0.81,0.69,0.99,1
0.77,0.670212765957447,0.97,1,0.28,0.8,0.53,0.38,0.78,0,0,0.07,0.3,0.43,1,0.69,1
1,0.819148936170213,0.46,1,0.34,0.68,0.72,0.33,0.53,0,0,0.11,0.46,0.41,0.94,0.71,1
0.51,0.808510638297872,0.22,0.64,0.48,0.25,0.14,0,0,0.426829268292683,0.51,0.67,1,1,0.3,0.9,1
1,0.797872340425532,0.23,1,0,0.65,0.56,0.3,0.45,0,0.25,0.34,0.89,0.68,0.94,0.98,1
0.74,0.978723404255319,0.1,0.96,0.44,0.61,1,0.29,0.48,0,0,0.28,0.39,0.67,0.4,1,1
0.25,0.659574468085106,0.68,0.43,0.61,0,0.04,0.09,0.42,0.585365853658537,1,0.82,0.68,1,0,0.74,1
0.28,0.904255319148936,0.49,0.71,1,0.35,0.55,0,0,0.292682926829268,0.32,0.63,0.82,1,0.45,1,1
1,0.808510638297872,0.56,1,0.51,0.6,0.69,0.18,0.22,0,0,0.28,0.48,0.53,0.96,0.73,1
0.89,0.712765957446808,0.61,1,0.22,0.71,0.68,0.37,0.76,0,0,0,0.4,0.34,1,0.64,1
0.88,0.893617021276596,0.14,1,0.35,0.7,1,0.38,0.79,0,0,0.11,0.4,0.51,0.88,0.89,1
0.49,0.914893617021277,0.37,0.76,0.62,0.35,0.3,0,0,0.341463414634146,0.52,0.59,1,0.91,0.42,1,1
1,0.840425531914894,0.24,1,0.02,0.73,0.77,0.42,0.85,0,0,0.14,0.33,0.56,0.81,0.87,1
0.96,0.851063829787234,0.33,1,0.31,0.66,1,0.32,0.66,0,0,0.27,0.72,0.6,0.78,0.98,1
0.11,1,0.45,0.66,1,0.33,0.82,0,0.16,0.231707317073171,0.47,0.53,0.89,0.87,0,0.87,1
0.59,0.702127659574468,0.58,1,0,0.68,0.84,0.35,1,0,0.02,0.18,0.54,0.56,0.71,0.84,1
0.63,1,0.06,0.82,0.83,0.55,1,0.2,0.24,0,0,0.34,0.22,0.7,0.13,0.95,1
0.28,0.925531914893617,0.31,0.53,0.54,0.15,0,0,0.11,0.439024390243902,0.61,0.67,1,1,0.3,0.98,1
0,0.829787234042553,0.46,0.57,0.89,0.28,0.68,0,0.41,0.292682926829268,0.7,0.54,1,0.85,0.41,1,1
1,0.851063829787234,0.12,1,0,0.64,0.67,0.29,0.39,0,0.35,0.38,0.94,0.74,0.92,0.98,1
0.42,0.776595744680851,0.53,0.42,0.42,0,0,0.02,0.38,0.463414634146341,0.89,0.7,1,1,0.39,0.75,1
0.79,1,0.44,0.95,0.53,0.51,0.54,0.08,0.06,0,0,0.36,0.6,0.54,1,0.83,1
0.98,0.787234042553192,0.34,1,0.08,0.73,0.73,0.44,1,0.121951219512195,0.08,0,0,0.27,0.7,0.55,1
1,0.638297872340426,0.66,1,0,0.77,0.32,0.38,0.6,0,0.09,0.21,0.51,0.59,0.87,0.94,1
0.7,0.595744680851064,1,0.93,0.27,1,0.27,0.67,0.66,0.402439024390244,0.55,0,0,0.15,0.47,0.45,1
0.43,0.925531914893617,0.3,0.62,0.45,0.25,0,0,0.06,0.365853658536585,0.53,0.61,1,0.91,0.53,1,1
0.22,0.659574468085106,0.98,0.38,0.91,0,0,0.02,0.36,0.5,1,0.76,0.98,1,0.24,0.73,1
0.34,0.936170212765957,0.26,0.63,0.62,0.29,0.51,0,0.68,0.426829268292683,1,0.69,0.83,1,0,0.86,1
1,0.872340425531915,0.12,0.95,0.25,0.62,0.81,0.29,0.25,0,0,0.3,0.42,0.65,0.94,1,1
0.45,0.98936170212766,0.57,0.7,1,0.33,0.74,0,0,0.268292682926829,0.28,0.59,0.81,0.94,0.4,1,1
0.53,0.680851063829787,0.77,0.38,0.67,0,0,0.05,0.45,0.51219512195122,1,0.75,0.86,1,0.26,0.72,1
0.75,0.968085106382979,0,1,0.47,0.68,1,0.35,0.63,0,0.05,0.23,0.39,0.63,0.86,0.97,1
0.55,1,0,0.89,0.28,0.57,0.69,0.28,0.35,0,0.24,0.26,0.59,0.59,1,0.89,1
0.14,0.840425531914894,0.51,0.57,0.66,0.17,0,0,0.35,0.439024390243902,0.91,0.68,1,1,0.23,0.85,1
1,0.829787234042553,0.19,1,0,0.67,0.64,0.34,0.67,0,0.05,0.19,0.58,0.55,0.77,0.89,1
0.34,0.723404255319149,0.64,0.45,1,0.1,0.06,0,0.23,0.439024390243902,0.83,0.7,0.91,1,0,0.82,1
1,0.851063829787234,0.43,1,0,0.74,0.45,0.38,0.66,0,0.36,0.25,0.63,0.64,0.9,0.94,1
1,0.776595744680851,0.3,1,0.18,0.66,0.79,0.27,0.21,0,0,0.35,0.87,0.65,0.67,0.92,1
0.56,0.925531914893617,0,0.95,0.6,0.65,1,0.29,0.49,0,0.09,0.28,0.39,0.66,0.37,1,1
0.61,1,0,0.9,0.53,0.61,1,0.29,0.56,0,0.09,0.21,0.5,0.57,0.86,0.92,1
0.86,0.851063829787234,0.69,1,0.27,0.69,0.82,0.33,0.46,0,0,0.31,0.66,0.65,1,0.94,1
0.31,0.74468085106383,0.52,0.64,0.76,0.26,0.13,0,0,0.426829268292683,0.53,0.69,1,1,0.16,0.88,1
0.88,1,0.39,1,0.67,0.59,0.77,0.17,0.05,0,0,0.31,0.6,0.61,1,0.94,1
0.9,0.765957446808511,0.57,1,0,0.72,0.65,0.37,0.73,0,0.03,0.23,0.43,0.64,1,0.84,1
0.86,0.851063829787234,0.1,1,0.12,0.67,0.84,0.4,0.71,0,0,0.18,0.35,0.58,1,0.89,1
0.56,0.819148936170213,0.78,0.5,1,0.11,0.19,0,0.25,0.451219512195122,0.8,0.71,0.83,1,0,0.84,1
0.58,0.914893617021277,0.68,0.45,0.86,0,0,0,0.22,0.48780487804878,0.94,0.71,1,1,0.14,0.85,1
0.72,1,0.23,0.84,0.64,0.44,0.64,0,0,0.134146341463415,0.41,0.49,1,0.8,0.58,0.99,1
1,0.98936170212766,0.4,0.91,0.66,0.49,0.58,0.08,0,0,0.22,0.41,0.66,0.76,0.72,1,1
0.66,1,0.27,0.88,0.42,0.5,0.45,0.11,0,0,0.07,0.34,0.53,0.53,1,0.7,1
0.12,0.861702127659574,0.56,0.64,0.83,0.27,0.21,0,0,0.353658536585366,0.55,0.62,1,0.95,0.09,1,1
0.83,1,0,0.91,0.54,0.66,1,0.34,0.68,0,0.05,0.11,0.11,0.48,0.38,0.85,1
0.67,0.957446808510638,0.07,0.83,0.66,0.56,1,0.23,0.34,0,0,0.3,0.24,0.68,0.24,1,1
0.21,1,0.48,0.66,0.83,0.32,0.48,0,0.36,0.353658536585366,0.86,0.62,1,0.95,0,0.95,1
1,1,0,0.91,0.32,0.54,0.92,0.2,0.17,0,0.19,0.36,0.75,0.71,0.47,0.92,1
0.2,1,0.07,0.68,0.34,0.34,0.44,0,0,0.219512195121951,0.63,0.48,1,0.81,0.27,0.79,1
1,1,0.53,0.95,0.53,0.58,0.67,0.21,0.2,0,0,0.25,0.53,0.46,0.94,0.69,1
0.76,1,0,0.9,0.48,0.62,0.93,0.29,0.54,0,0.13,0.27,0.44,0.64,1,0.94,1
0.08,0.893617021276596,0.39,0.61,0.44,0.2,0,0,0.11,0.451219512195122,0.55,0.67,1,0.96,0.57,1,1
0.87,0.670212765957447,0.68,1,0,0.76,0.42,0.38,0.86,0,0.21,0.07,0.51,0.47,1,0.85,1
0.24,1,0,0.79,0.59,0.42,0.98,0,0.74,0,0.91,0.45,1,0.91,0.13,0.93,1
0,1,0.1,0.68,0.55,0.32,0.18,0,0.04,0.365853658536585,0.57,0.63,1,0.98,0.1,0.98,1
1,0.659574468085106,0.75,1,0.28,0.83,0.44,0.42,0.49,0,0,0.04,0.31,0.4,0.9,0.59,1
1,0.861702127659574,0.19,1,0.17,0.67,0.92,0.39,0.75,0,0,0.2,0.29,0.6,0.94,0.92,1
0.65,1,0.17,0.83,0.52,0.4,0.6,0,0,0.292682926829268,0.34,0.65,1,0.93,0.66,0.99,1
1,1,0.04,0.85,0.92,0.59,0.99,0.21,0.11,0,0,0.32,0.73,0.62,0.49,0.86,1
0.95,0.638297872340426,1,1,0.4,0.98,0.29,0.61,0.34,0.280487804878049,0,0,0.11,0.34,0.73,0.56,1
0.66,1,0.18,0.75,0.36,0.35,0.27,0,0,0.341463414634146,0.48,0.6,1,0.91,0.39,0.98,1
0.39,0.765957446808511,0.45,0.44,0.44,0.02,0,0,0.39,0.451219512195122,0.95,0.7,1,1,0.29,0.78,1
1,0.691489361702128,0.8,1,0.24,0.83,0.4,0.48,0.57,0.146341463414634,0,0,0.11,0.33,0.78,0.56,1
1,0.98936170212766,0.52,1,0.42,0.65,0.41,0.29,0.11,0,0,0.3,0.4,0.58,1,0.7,1
1,0.968085106382979,0.47,1,0.35,0.69,0.67,0.37,0.57,0.0487804878048781,0,0,0.22,0.3,0.66,0.56,1
1,0.946808510638298,0.52,1,0.58,0.58,0.59,0.14,0.01,0,0,0.29,0.52,0.55,0.98,0.75,1
0,0.734042553191489,0.46,0.58,0.67,0.22,0.21,0,0.29,0.439024390243902,0.74,0.67,1,1,0.36,0.86,1
